Latitude,Longitude,Type,Depth,Magnitude,Time,Area,Date,Year,Month,Day
31.355,103.351,Earthquake,3.0,5.6,05:25:47,四川省,2008-05-16,2008,5,16
32.24,104.98200000000001,Earthquake,9.0,5.8,17:08:25,四川省,2008-05-17,2008,5,17
32.56,105.42299999999999,Earthquake,18.0,6.1,08:21:50,四川省,2008-05-25,2008,5,25
32.71,105.54,Earthquake,10.0,5.7,08:37:52,四川省,2008-05-27,2008,5,27
35.658,88.307,Earthquake,10.0,5.5,12:47:27,西藏自治区,2008-06-29,2008,6,29
21.023000000000003,121.132,Earthquake,6.0,5.5,21:35:06,中华人民共和国,2008-07-11,2008,7,11
21.014,121.149,Earthquake,14.0,6.2,14:58:33,中华人民共和国,2008-07-13,2008,7,13
32.751999999999995,105.49799999999999,Earthquake,4.0,5.5,19:54:44,四川省,2008-07-23,2008,7,23
32.747,105.542,Earthquake,10.0,5.7,07:09:30,四川省,2008-07-24,2008,7,24
32.033,104.72200000000001,Earthquake,11.0,5.7,08:32:44,四川省,2008-08-01,2008,8,1
32.756,105.494,Earthquake,6.0,6.0,09:49:17,四川省,2008-08-05,2008,8,5
30.901,83.52,Earthquake,12.0,6.7,13:21:59,西藏自治区,2008-08-25,2008,8,25
26.241,101.889,Earthquake,11.0,6.0,08:30:53,四川省,2008-08-30,2008,8,30
26.232,101.97,Earthquake,10.0,5.6,08:31:11,四川省,2008-08-31,2008,8,31
24.666,122.57,Earthquake,101.8,5.5,07:43:13,中华人民共和国,2008-09-09,2008,9,9
30.836,83.48700000000001,Earthquake,4.0,6.0,01:47:11,西藏自治区,2008-09-25,2008,9,25
39.359,73.663,Earthquake,35.0,5.9,15:55:24,新疆维吾尔自治区,2008-10-05,2008,10,5
39.508,73.888,Earthquake,35.0,5.6,16:11:10,新疆维吾尔自治区,2008-10-05,2008,10,5
29.807,90.35,Earthquake,12.0,6.3,08:30:46,西藏自治区,2008-10-06,2008,10,6
29.756999999999998,90.32799999999999,Earthquake,9.0,5.5,14:07:16,西藏自治区,2008-10-08,2008,10,8
37.565,95.833,Earthquake,19.0,6.3,01:22:03,青海省,2008-11-10,2008,11,10
25.631999999999998,101.095,Earthquake,7.0,5.7,11:19:16,云南省,2009-07-09,2009,7,9
24.055999999999997,122.20100000000001,Earthquake,17.0,6.3,18:05:01,中华人民共和国,2009-07-13,2009,7,13
31.158,85.902,Earthquake,13.4,5.8,03:11:57,西藏自治区,2009-07-24,2009,7,24
37.696,95.71799999999999,Earthquake,13.0,6.3,01:52:07,青海省,2009-08-28,2009,8,28
37.646,95.709,Earthquake,4.0,5.6,02:14:56,青海省,2009-08-28,2009,8,28
37.679,95.76700000000001,Earthquake,16.4,5.6,02:16:08,青海省,2009-08-28,2009,8,28
37.606,95.831,Earthquake,6.0,5.8,10:15:30,青海省,2009-08-31,2009,8,31
23.63,121.45200000000001,Earthquake,28.0,6.1,17:36:06,台湾省,2009-10-03,2009,10,3
23.730999999999998,120.744,Earthquake,18.0,5.6,09:32:57,台湾省,2009-11-05,2009,11,5
29.49,86.008,Earthquake,5.7,5.5,20:08:46,西藏自治区,2009-11-07,2009,11,7
23.796,121.605,Earthquake,43.0,6.4,13:02:16,中华人民共和国,2009-12-19,2009,12,19
22.918000000000003,120.795,Earthquake,21.0,6.3,00:18:51,台湾省,2010-03-04,2010,3,4
32.509,92.708,Earthquake,7.0,5.7,02:06:11,西藏自治区,2010-03-24,2010,3,24
33.165,96.54799999999999,Earthquake,17.0,6.9,23:49:38,青海省,2010-04-13,2010,4,13
33.195,96.449,Earthquake,7.6,6.1,01:25:16,青海省,2010-04-14,2010,4,14
33.165,96.07,Earthquake,7.0,5.8,02:29:49,青海省,2010-05-29,2010,5,29
33.335,96.15,Earthquake,24.2,5.5,05:35:45,青海省,2010-06-03,2010,6,3
23.826999999999998,121.65799999999999,Earthquake,47.0,5.6,12:31:45,中华人民共和国,2010-11-21,2010,11,21
24.726999999999997,97.95700000000001,Earthquake,10.0,5.5,04:58:14,云南省,2011-03-10,2011,3,10
25.435,123.897,Earthquake,131.0,5.7,01:11:10,中华人民共和国,2011-04-16,2011,4,16
43.292,130.938,Earthquake,544.6,5.7,15:26:05,吉林省,2011-05-10,2011,5,10
39.955,77.028,Earthquake,10.0,5.6,10:06:29,新疆维吾尔自治区,2011-08-11,2011,8,11
25.372,122.866,Earthquake,224.2,5.7,03:23:46,中华人民共和国,2011-10-30,2011,10,30
43.648,82.43700000000001,Earthquake,28.0,5.6,00:21:28,新疆维吾尔自治区,2011-11-01,2011,11,1
15.455,118.999,Earthquake,9.0,6.0,00:27:07,中华人民共和国,2011-11-30,2011,11,30
22.660999999999998,120.891,Earthquake,28.0,5.9,02:35:01,台湾省,2012-02-26,2012,2,26
39.383,81.307,Earthquake,38.0,5.9,22:50:08,新疆维吾尔自治区,2012-03-08,2012,3,8
22.357,121.428,Earthquake,24.3,5.5,01:08:36,中华人民共和国,2012-06-06,2012,6,6
24.572,122.24799999999999,Earthquake,70.0,5.9,21:00:18,中华人民共和国,2012-06-09,2012,6,9
27.767,100.781,Earthquake,10.0,5.5,07:59:35,四川省,2012-06-24,2012,6,24
43.433,84.7,Earthquake,18.0,6.3,21:07:34,新疆维吾尔自治区,2012-06-29,2012,6,29
35.661,82.51799999999999,Earthquake,13.0,6.2,10:47:06,西藏自治区,2012-08-12,2012,8,12
27.575,103.98299999999999,Earthquake,10.0,5.5,03:19:43,云南省,2012-09-07,2012,9,7
24.31,121.49,Earthquake,15.2,5.5,03:36:46,台湾省,2013-03-07,2013,3,7
23.828000000000003,121.215,Earthquake,19.0,5.9,02:03:20,台湾省,2013-03-27,2013,3,27
24.924,123.35600000000001,Earthquake,10.0,5.5,14:08:35,中华人民共和国,2013-04-18,2013,4,18
30.308000000000003,102.88799999999999,Earthquake,14.0,6.6,00:02:48,四川省,2013-04-20,2013,4,20
23.789,121.141,Earthquake,17.0,6.2,05:43:03,台湾省,2013-06-02,2013,6,2
24.098000000000003,122.671,Earthquake,33.0,5.8,16:38:03,中华人民共和国,2013-06-07,2013,6,7
24.09,122.23200000000001,Earthquake,15.0,5.7,23:51:50,中华人民共和国,2013-06-28,2013,6,28
34.512,104.262,Earthquake,8.0,5.9,23:45:57,甘肃省,2013-07-21,2013,7,21
30.0464,97.9565,Earthquake,6.0,5.7,21:23:41,西藏自治区,2013-08-11,2013,8,11
28.2425,99.3502,Earthquake,8.0,5.6,00:04:18,四川省,2013-08-31,2013,8,31
23.5904,121.4366,Earthquake,10.0,6.3,12:02:09,台湾省,2013-10-31,2013,10,31
35.9053,82.5864,Earthquake,10.0,6.9,09:19:49,新疆维吾尔自治区,2014-02-12,2014,2,12
35.8221,82.4667,Earthquake,10.0,5.7,09:24:43,新疆维吾尔自治区,2014-02-12,2014,2,12
24.109,122.2613,Earthquake,20.0,5.8,12:19:26,中华人民共和国,2014-03-19,2014,3,19
23.7553,121.5005,Earthquake,13.0,5.6,00:21:13,台湾省,2014-05-21,2014,5,21
24.9737,97.8437,Earthquake,8.0,5.8,20:49:22,云南省,2014-05-23,2014,5,23
24.9997,97.845,Earthquake,10.0,5.9,01:20:15,云南省,2014-05-30,2014,5,30
27.1891,103.4086,Earthquake,12.0,6.2,08:30:14,云南省,2014-08-03,2014,8,3
23.3834,100.4702,Earthquake,8.51,6.1,13:49:40,云南省,2014-10-07,2014,10,7
20.6545,120.0724,Earthquake,4.0,5.8,03:29:11,中华人民共和国,2014-11-21,2014,11,21
30.3398,101.7374,Earthquake,9.0,5.9,08:55:27,四川省,2014-11-22,2014,11,22
30.1884,101.7618,Earthquake,9.0,5.6,15:19:08,四川省,2014-11-25,2014,11,25
23.3363,100.4736,Earthquake,11.0,5.6,18:43:46,云南省,2014-12-05,2014,12,5
23.3577,100.53299999999999,Earthquake,10.0,5.6,10:20:02,云南省,2014-12-06,2014,12,6
25.5403,122.4503,Earthquake,256.0,6.1,21:03:39,中华人民共和国,2014-12-10,2014,12,10
22.6374,121.427,Earthquake,30.0,6.2,20:06:32,中华人民共和国,2015-02-13,2015,2,13
23.7235,121.75,Earthquake,35.0,5.5,10:13:51,中华人民共和国,2015-03-23,2015,3,23
24.2026,122.3158,Earthquake,29.0,6.4,01:42:58,中华人民共和国,2015-04-20,2015,4,20
24.0851,122.45299999999999,Earthquake,29.0,6.0,11:45:13,中华人民共和国,2015-04-20,2015,4,20
24.0471,122.4532,Earthquake,29.0,6.1,12:00:00,中华人民共和国,2015-04-20,2015,4,20
28.3902,87.3173,Earthquake,10.0,5.7,09:17:02,西藏自治区,2015-04-25,2015,4,25
37.4593,78.1542,Earthquake,20.0,6.4,01:07:47,新疆维吾尔自治区,2015-07-03,2015,7,3
23.9689,122.4897,Earthquake,17.32,5.6,14:08:00,中华人民共和国,2015-08-13,2015,8,13
22.7548,121.6561,Earthquake,7.0,5.5,21:09:41,中华人民共和国,2015-11-01,2015,11,1
44.8069,129.9406,Earthquake,585.47,5.8,04:22:20,黑龙江省,2016-01-02,2016,1,2
22.8626,121.3206,Earthquake,27.1,5.6,02:13:27,中华人民共和国,2016-01-19,2016,1,19
37.6709,101.6409,Earthquake,9.0,5.9,17:13:14,青海省,2016-01-20,2016,1,20
25.5745,123.4476,Earthquake,196.0,5.7,14:19:23,中华人民共和国,2016-02-02,2016,2,2
22.9375,120.6014,Earthquake,23.0,6.4,19:57:27,台湾省,2016-02-05,2016,2,5
24.2309,121.8009,Earthquake,13.0,5.5,15:17:14,中华人民共和国,2016-04-27,2016,4,27
24.6953,121.9839,Earthquake,8.0,5.8,03:17:15,中华人民共和国,2016-05-12,2016,5,12
24.6833,122.0531,Earthquake,9.0,5.7,04:29:56,中华人民共和国,2016-05-12,2016,5,12
25.5615,122.5458,Earthquake,246.4,6.4,05:23:47,中华人民共和国,2016-05-31,2016,5,31
22.6258,121.436,Earthquake,14.0,5.8,15:51:59,中华人民共和国,2016-10-06,2016,10,6
32.8959,94.8768,Earthquake,35.0,5.9,07:14:51,青海省,2016-10-17,2016,10,17
39.2732,73.9776,Earthquake,17.0,6.6,14:24:31,新疆维吾尔自治区,2016-11-25,2016,11,25
43.8229,86.3451,Earthquake,17.55,6.0,05:15:05,新疆维吾尔自治区,2016-12-08,2016,12,8
37.1442,84.9583,Earthquake,10.0,5.6,10:04:39,新疆维吾尔自治区,2016-12-20,2016,12,20
